(88 a1 01 02) 392 4  (af 80 0c 18) 364 4  756 8
(0d 59 01 02) 400 4  (63 71 20 40) 356 4  756 8
(b2 e6 01 02) 400 4  (e2 f0 20 40) 356 4  756 8
(15 41 01 02) 400 4  (e5 f7 20 40) 356 4  756 8
(0d 8a 01 02) 404 4  (b8 ad 18 30) 352 4  756 8
(98 b1 01 02) 392 4  (6f 40 0c 18) 364 4  756 8
(05 78 01 02) 380 4  (0c a0 bd b9) 376 4  756 8
(5b c7 01 02) 388 4  (b6 4d 02 04) 368 4  756 8
(34 b3 01 02) 388 4  (a5 b0 18 30) 368 4  756 8
(40 69 01 02) 360 4  (86 a9 0c 18) 396 4  756 8
(51 c0 01 02) 384 4  (10 f9 22 44) 372 4  756 8
(6c ee 01 02) 412 4  (10 28 15 2a) 344 4  756 8
(22 76 01 02) 376 4  (ca d8 20 40) 380 4  756 8
(06 81 01 02) 396 4  (50 45 18 30) 360 4  756 8
(50 ee 01 02) 368 4  (11 0d 24 48) 388 4  756 8
(3f d6 01 02) 416 4  (80 04 e3 05) 340 4  756 8
(b9 ed 01 02) 392 4  (41 53 20 40) 364 4  756 8
(2f cd 01 02) 408 4  (bc b2 04 08) 352 4  760 8
(15 17 01 02) 380 4  (15 17 01 02) 380 4  760 8
(44 50 01 02) 344 4  (cb 22 48 90) 416 4  760 8
(1d b7 01 02) 388 4  (4c 84 40 80) 372 4  760 8
(49 e3 01 02) 404 4  (68 a0 40 80) 356 4  760 8
(0d a7 01 02) 388 4  (c6 0e 40 80) 372 4  760 8
(28 69 01 02) 384 4  (db 01 60 c0) 376 4  760 8
(e0 e2 01 02) 380 4  (e0 e2 01 02) 380 4  760 8
(a0 e1 01 02) 360 4  (ea 30 60 c0) 400 4  760 8
(18 35 01 02) 364 4  (73 bc 12 24) 396 4  760 8
(18 b2 01 02) 364 4  (cf 07 40 80) 396 4  760 8
(af b9 01 02) 400 4  (a6 80 30 60) 360 4  760 8
(1c 40 01 02) 332 4  (73 49 14 28) 428 4  760 8
(05 28 01 02) 340 4  (5a 95 12 24) 420 4  760 8
(05 13 01 02) 360 4  (f0 d6 30 60) 400 4  760 8
(73 b1 01 02) 396 4  (10 8d 94 eb) 364 4  760 8
(19 1b 01 02) 380 4  (19 1b 01 02) 380 4  760 8
(2b 3f 01 02) 400 4  (c9 20 48 90) 360 4  760 8
(76 dc 01 02) 404 4  (73 bb 40 80) 356 4  760 8
(19 56 01 02) 376 4  (b9 10 84 cb) 384 4  760 8
(09 48 01 02) 352 4  (e6 3c 60 c0) 408 4  760 8
(22 8f 01 02) 420 4  (d3 f2 08 10) 340 4  760 8
(52 b0 01 02) 368 4  (8b 85 04 08) 392 4  760 8
(ed fb 01 02) 376 4  (9b bd 30 60) 384 4  760 8
(8d 94 01 02) 396 4  (20 06 5a b4) 364 4  760 8
(71 db 01 02) 404 4  (70 b8 40 80) 356 4  760 8
(13 85 01 02) 400 4  (14 30 5b b6) 360 4  760 8
(a0 f4 01 02) 392 4  (e7 f5 20 40) 372 4  764 8
(50 d7 01 02) 364 4  (8c 99 18 30) 400 4  764 8
(16 82 01 02) 392 4  (c4 10 0e 1c) 372 4  764 8
(2a b6 01 02) 380 4  (54 af 02 04) 384 4  764 8
(77 eb 01 02) 388 4  (ee 15 02 04) 376 4  764 8
(0e 92 01 02) 396 4  (1c e7 02 04) 368 4  764 8
(90 ab 01 02) 368 4  (10 28 7f fe) 396 4  764 8
(58 60 01 02) 340 4  (b3 08 ce 5f) 424 4  764 8
(7b d5 01 02) 384 4  (18 80 ad 99) 380 4  764 8
(a4 e6 01 02) 372 4  (16 08 25 4a) 392 4  764 8
(38 82 01 02) 404 4  (3b 18 09 12) 360 4  764 8
(48 73 01 02) 360 4  (08 30 7f fe) 404 4  764 8
(28 e1 01 02) 356 4  (e7 40 80 c3) 408 4  764 8
(1c 84 01 02) 392 4  (c2 08 2b 56) 372 4  764 8
(5a c6 01 02) 388 4  (b4 4f 02 04) 376 4  764 8
(29 80 01 02) 352 4  (37 30 38 70) 412 4  764 8
(30 8a 01 02) 380 4  (73 50 09 12) 384 4  764 8
(59 70 01 02) 400 4  (2a 05 0c 18) 364 4  764 8
(58 c9 01 02) 392 4  (e1 08 22 44) 372 4  764 8
(a2 f6 01 02) 408 4  (a7 b5 20 40) 356 4  764 8
(1b 87 01 02) 404 4  (36 cd 02 04) 360 4  764 8
(0f 88 01 02) 396 4  (88 9d 18 30) 368 4  764 8
(84 d0 01 02) 392 4  (ed ff 20 40) 372 4  764 8
(42 fe 01 02) 408 4  (b3 20 90 e3) 356 4  764 8
(18 54 01 02) 340 4  (40 e2 b9 b1) 424 4  764 8
(16 5b 01 02) 352 4  (10 71 ae 9f) 416 4  768 8
(14 55 01 02) 376 4  (8c 56 60 c0) 392 4  768 8
(3c bd 01 02) 384 4  (10 a2 98 f3) 384 4  768 8
(0b dd 01 02) 392 4  (fe 10 1a 34) 376 4  768 8
(61 be 01 02) 392 4  (04 44 cc 5b) 376 4  768 8
(33 80 01 02) 348 4  (08 7b 8e df) 420 4  768 8
(bd fc 01 02) 400 4  (80 5a 60 c0) 368 4  768 8
(7b b6 01 02) 352 4  (09 f5 50 a0) 416 4  768 8
(2a 87 01 02) 420 4  (93 b2 08 10) 348 4  768 8
(28 82 01 02) 380 4  (92 5a 40 80) 388 4  768 8
(19 58 01 02) 376 4  (29 f3 60 c0) 392 4  768 8
(30 cf 01 02) 372 4  (10 45 be bf) 396 4  768 8
(0a 38 01 02) 360 4  (10 be d6 6f) 408 4  768 8
(21 34 01 02) 372 4  (60 14 dc 7b) 396 4  768 8
(23 6b 01 02) 368 4  (0c b0 9c fb) 400 4  768 8
(b7 f6 01 02) 368 4  (c6 1c 60 c0) 400 4  768 8
(59 cb 01 02) 428 4  (d9 ed 10 20) 340 4  768 8
(0c 91 01 02) 384 4  (08 5f bf bd) 384 4  768 8
(25 4c 01 02) 384 4  (30 06 11 22) 384 4  768 8
(a0 e8 01 02) 376 4  (04 b8 9c fb) 392 4  768 8
(0a b7 01 02) 356 4  (22 2e 05 0a) 412 4  768 8
(34 e6 01 02) 372 4  (b4 04 f3 25) 400 4  772 8
(05 fb 01 02) 344 4  (e3 9c e1 01) 428 4  772 8
(5a 73 01 02) 384 4  (3e 11 0c 18) 388 4  772 8
(53 6c 01 02) 404 4  (10 4b d0 63) 368 4  772 8
(0e b0 01 02) 368 4  (3b 27 24 48) 404 4  772 8
(7f e3 01 02) 404 4  (fe 05 02 04) 368 4  772 8
(27 a0 01 02) 372 4  (ce db 18 30) 400 4  772 8
(7a ff 01 02) 436 4  (40 10 ed 19) 336 4  772 8
(4b cc 01 02) 380 4  (27 32 18 30) 392 4  772 8
(84 ad 01 02) 376 4  (ff d0 0c 18) 396 4  772 8
(50 79 01 02) 376 4  (46 69 0c 18) 396 4  772 8
(34 a8 01 02) 380 4  (68 93 02 04) 392 4  772 8
(7e d8 01 02) 420 4  (b5 10 eb 15) 352 4  772 8
(22 f0 01 02) 388 4  (30 80 f3 25) 384 4  772 8
(bf eb 01 02) 376 4  (81 93 20 40) 396 4  772 8
(61 e6 01 02) 380 4  (51 44 18 30) 392 4  772 8
(5c db 01 02) 396 4  (2c 39 18 30) 376 4  772 8
(52 ce 01 02) 404 4  (a4 5f 02 04) 368 4  772 8
(9d e0 01 02) 372 4  (ae 02 bd b9) 400 4  772 8
(25 b9 01 02) 388 4  (4a b1 02 04) 384 4  772 8
(31 b6 01 02) 388 4  (dd c8 18 30) 384 4  772 8
(52 e6 01 02) 372 4  (40 0b f1 21) 400 4  772 8
(1a 86 01 02) 388 4  (34 cf 02 04) 384 4  772 8
(ac e0 01 02) 356 4  (a6 04 b9 b1) 416 4  772 8
(60 cb 01 02) 368 4  (28 c6 70 e0) 404 4  772 8
(33 af 01 02) 404 4  (66 9d 02 04) 368 4  772 8
(44 fe 01 02) 404 4  (21 02 09 12) 368 4  772 8
(2d 50 01 02) 356 4  (6c c0 bd b9) 416 4  772 8
(22 5c 01 02) 384 4  (71 10 c4 4b) 388 4  772 8
(13 3a 01 02) 392 4  (d4 fb 0c 18) 380 4  772 8
(a2 cb 01 02) 432 4  (10 26 11 22) 344 4  776 8
(88 c0 01 02) 352 4  (05 b9 9c fb) 424 4  776 8
(65 bd 01 02) 400 4  (53 60 28 50) 376 4  776 8
(31 70 01 02) 384 4  (f2 28 60 c0) 392 4  776 8
(22 88 01 02) 372 4  (57 9f 40 80) 404 4  776 8
(32 98 01 02) 388 4  (dd 15 40 80) 388 4  776 8
(d0 f3 01 02) 372 4  (a0 96 7b f6) 404 4  776 8
(98 f2 01 02) 396 4  (9a 10 e7 0d) 380 4  776 8
(bb cd 01 02) 372 4  (24 fe 0a 14) 404 4  776 8
(13 b9 01 02) 372 4  (4a 82 40 80) 404 4  776 8
(e6 f0 01 02) 384 4  (88 ae 30 60) 392 4  776 8
(2d 5b 01 02) 372 4  (f1 2b 0a 14) 404 4  776 8
(40 e2 01 02) 344 4  (24 d6 54 a8) 432 4  776 8
(13 30 01 02) 340 4  (31 07 7b f6) 436 4  776 8
(70 72 01 02) 388 4  (70 72 01 02) 388 4  776 8
(42 45 01 02) 404 4  (ad 20 b5 a9) 372 4  776 8
(ad af 01 02) 388 4  (ad af 01 02) 388 4  776 8
(a4 a6 01 02) 388 4  (a4 a6 01 02) 388 4  776 8
(1a c2 01 02) 384 4  (16 25 28 50) 392 4  776 8
(1a d8 01 02) 380 4  (95 08 94 eb) 396 4  776 8
(6d 7b 01 02) 400 4  (21 07 30 60) 376 4  776 8
(16 4a 01 02) 380 4  (fb c1 14 28) 396 4  776 8
(1a 39 01 02) 388 4  (14 22 7b f6) 388 4  776 8
(0a 1f 01 02) 388 4  (54 20 dc 7b) 388 4  776 8
(11 5a 01 02) 380 4  (40 02 cd 59) 396 4  776 8
(26 97 01 02) 380 4  (10 59 f0 23) 396 4  776 8
(be ff 01 02) 408 4  (20 fa 60 c0) 368 4  776 8
(4b 92 01 02) 396 4  (20 f3 5c b8) 380 4  776 8
(79 7b 01 02) 388 4  (79 7b 01 02) 388 4  776 8
(35 ed 01 02) 424 4  (04 37 28 50) 352 4  776 8
(30 59 01 02) 376 4  (b6 80 11 22) 400 4  776 8
(05 11 01 02) 360 4  (ab 42 48 90) 416 4  776 8
(15 38 01 02) 380 4  (b9 76 12 24) 396 4  776 8
(db f6 01 02) 380 4  (5b 94 12 24) 396 4  776 8
(60 fd 01 02) 384 4  (40 17 bf bd) 392 4  776 8
(3e dc 01 02) 424 4  (f8 f6 04 08) 352 4  776 8
(21 c3 01 02) 400 4  (84 8a 04 08) 376 4  776 8
(32 b5 01 02) 396 4  (f5 e0 18 30) 384 4  780 8
(0a 5e 01 02) 368 4  (83 91 20 40) 412 4  780 8
(d5 e8 01 02) 420 4  (e3 08 23 46) 360 4  780 8
(3f 6b 01 02) 408 4  (ec fe 20 40) 372 4  780 8
(09 98 01 02) 368 4  (f1 18 22 44) 412 4  780 8
(5e a0 01 02) 368 4  (2f 50 e1 01) 412 4  780 8
(c0 e9 01 02) 368 4  (49 66 0c 18) 412 4  780 8
(13 94 01 02) 388 4  (6b 7e 18 30) 392 4  780 8
(99 a6 01 02) 412 4  (7b 20 d0 63) 368 4  780 8
(d8 e3 01 02) 384 4  (18 20 7f fe) 396 4  780 8
(7e 80 01 02) 376 4  (3f 40 e1 01) 404 4  780 8
(32 66 01 02) 400 4  (8f 9d 20 40) 380 4  780 8
(85 ac 01 02) 392 4  (f3 dc 0c 18) 388 4  780 8
(26 4b 01 02) 372 4  (50 24 b6 af) 408 4  780 8
(7b fc 01 02) 396 4  (e2 f7 18 30) 384 4  780 8
(0e 90 01 02) 356 4  (bd 20 fe 3f) 424 4  780 8
(56 a8 01 02) 368 4  (2b 54 e1 01) 412 4  780 8
(28 55 01 02) 380 4  (60 cc bd b9) 400 4  780 8
(4c 88 01 02) 368 4  (ff 18 26 4c) 412 4  780 8
(9f b6 01 02) 400 4  (4b 64 0c 18) 380 4  780 8
(80 d4 01 02) 376 4  (6d 7f 20 40) 404 4  780 8
(3b 6f 01 02) 408 4  (6c 7e 20 40) 372 4  780 8
(16 b6 01 02) 360 4  (b4 20 c2 47) 420 4  780 8
(25 40 01 02) 344 4  (02 78 d8 73) 436 4  780 8
(3b 85 01 02) 392 4  (80 9c 24 48) 388 4  780 8
(0e 89 01 02) 412 4  (90 85 18 30) 368 4  780 8
(40 fc 01 02) 368 4  (50 c3 90 e3) 412 4  780 8
(53 db 01 02) 400 4  (08 f3 68 d0) 380 4  780 8
(18 a6 01 02) 344 4  (e6 fa 24 48) 436 4  780 8
(58 f6 01 02) 360 4  (a8 30 ad 99) 420 4  780 8
(21 75 01 02) 408 4  (aa b8 20 40) 372 4  780 8
(76 88 01 02) 376 4  (3b 44 e1 01) 404 4  780 8
(1d 9a 01 02) 412 4  (fb ee 18 30) 368 4  780 8
(30 ce 01 02) 368 4  (18 67 e1 01) 412 4  780 8
(53 cb 01 02) 408 4  (da 10 2b 56) 372 4  780 8
(97 c3 01 02) 416 4  (c8 da 20 40) 364 4  780 8
(56 fc 01 02) 404 4  (a4 6c 40 80) 380 4  784 8
(49 a8 01 02) 412 4  (cc 20 1b 36) 372 4  784 8
(28 5e 01 02) 364 4  (d3 09 0a 14) 420 4  784 8
(be c8 01 02) 380 4  (06 dc 0a 14) 404 4  784 8
(4e 52 01 02) 388 4  (18 90 8c db) 396 4  784 8
(13 25 01 02) 388 4  (06 c0 44 88) 396 4  784 8
(1e 42 01 02) 396 4  (5b 61 14 28) 388 4  784 8
(74 ac 01 02) 384 4  (be 8d 28 50) 400 4  784 8
(4b 66 01 02) 388 4  (ac 63 12 24) 396 4  784 8
(94 b9 01 02) 388 4  (bf 70 12 24) 396 4  784 8
(41 eb 01 02) 388 4  (2d e5 40 80) 396 4  784 8
(54 9b 01 02) 400 4  (20 f3 36 6c) 384 4  784 8
(1a 37 01 02) 380 4  (57 98 12 24) 404 4  784 8
(23 4a 01 02) 384 4  (56 60 11 22) 400 4  784 8
(58 e5 01 02) 388 4  (fb f7 05 0a) 396 4  784 8
(91 d0 01 02) 416 4  (18 c2 60 c0) 368 4  784 8
(26 44 01 02) 368 4  (ff 18 4c 98) 416 4  784 8
(58 95 01 02) 384 4  (6b 97 50 a0) 400 4  784 8
(5f b7 01 02) 388 4  (20 4f c0 43) 396 4  784 8
(32 73 01 02) 392 4  (52 88 60 c0) 392 4  784 8
(80 dc 01 02) 372 4  (92 a8 14 28) 412 4  784 8
(20 35 01 02) 340 4  (bc c8 dc 7b) 444 4  784 8
(94 c8 01 02) 388 4  (41 7b 14 28) 396 4  784 8
(41 6c 01 02) 412 4  (18 d7 12 24) 372 4  784 8
(36 6a 01 02) 420 4  (3e 04 14 28) 364 4  784 8
(30 e6 01 02) 336 4  (a5 4b 1a 34) 448 4  784 8
(94 a4 01 02) 392 4  (20 a8 e6 0f) 392 4  784 8
(a0 c9 01 02) 384 4  (32 04 11 22) 400 4  784 8
(ba fb 01 02) 384 4  (63 b9 60 c0) 400 4  784 8
(26 a1 01 02) 388 4  (d6 c3 18 30) 400 4  788 8
(48 d6 01 02) 364 4  (10 8d fe 3f) 424 4  788 8
(76 f1 01 02) 396 4  (5a 4f 18 30) 392 4  788 8
(a3 f7 01 02) 408 4  (87 95 20 40) 380 4  788 8
(0d f3 01 02) 360 4  (e7 98 e1 01) 428 4  788 8
(5b 64 01 02) 372 4  (5f 04 d0 63) 416 4  788 8
(2a 81 01 02) 424 4  (fe 10 70 e0) 364 4  788 8
(cb e2 01 02) 408 4  (3d 12 0c 18) 380 4  788 8
(7b c5 01 02) 376 4  (94 88 24 48) 412 4  788 8
(11 45 01 02) 400 4  (65 77 20 40) 388 4  788 8
(2f b3 01 02) 412 4  (5e a5 02 04) 376 4  788 8
(96 f3 01 02) 376 4  (7b 01 d8 73) 412 4  788 8
(92 e3 01 02) 388 4  (50 09 bb b5) 400 4  788 8
(96 c2 01 02) 400 4  (e8 fa 20 40) 388 4  788 8
(14 69 01 02) 380 4  (30 9c bd b9) 408 4  788 8
(34 45 01 02) 404 4  (49 10 bb b5) 384 4  788 8
(73 f4 01 02) 412 4  (22 37 18 30) 376 4  788 8
(6a ed 01 02) 436 4  (b9 ac 18 30) 352 4  788 8
(53 ad 01 02) 376 4  (c8 b7 e1 01) 412 4  788 8
(50 ec 01 02) 360 4  (44 d7 90 e3) 428 4  788 8
(4f c8 01 02) 396 4  (47 52 18 30) 392 4  788 8
(6f c8 01 02) 416 4  (33 10 63 c6) 372 4  788 8
(71 ed 01 02) 412 4  (e2 19 02 04) 376 4  788 8
(17 28 01 02) 356 4  (eb b0 d0 63) 432 4  788 8
(09 8e 01 02) 404 4  (d8 cd 18 30) 384 4  788 8
(98 9a 01 02) 396 4  (98 9a 01 02) 396 4  792 8
(2b 81 01 02) 404 4  (52 9a 40 80) 388 4  792 8
(27 8d 01 02) 396 4  (d4 1c 40 80) 396 4  792 8
(99 ba 01 02) 428 4  (30 06 7b f6) 364 4  792 8
(5b da 01 02) 400 4  (a0 12 98 f3) 392 4  792 8
(30 fd 01 02) 376 4  (db 27 50 a0) 416 4  792 8
(8c a1 01 02) 404 4  (cc 03 12 24) 388 4  792 8
(6a c0 01 02) 396 4  (7f b7 40 80) 396 4  792 8
(b0 b2 01 02) 396 4  (b0 b2 01 02) 396 4  792 8
(b3 d0 01 02) 388 4  (60 20 a6 8f) 404 4  792 8
(0b 1d 01 02) 384 4  (13 35 30 60) 408 4  792 8
(59 5b 01 02) 396 4  (59 5b 01 02) 396 4  792 8
(8d ba 01 02) 408 4  (08 b6 f7 2d) 384 4  792 8
(42 e8 01 02) 396 4  (ed 25 40 80) 396 4  792 8
(a0 a2 01 02) 396 4  (a0 a2 01 02) 396 4  792 8
(80 9c 01 02) 364 4  (b8 30 8c db) 428 4  792 8
(9a f3 01 02) 392 4  (2e 18 11 22) 400 4  792 8
(b4 c2 01 02) 396 4  (42 98 0a 14) 396 4  792 8
(34 f7 01 02) 384 4  (02 4c c8 53) 408 4  792 8
(59 f3 01 02) 404 4  (e2 2a 40 80) 388 4  792 8
(50 55 01 02) 372 4  (04 95 fb 35) 420 4  792 8
(5a e6 01 02) 376 4  (ad 3e 90 e3) 420 4  796 8
(23 9f 01 02) 400 4  (5b c8 90 e3) 396 4  796 8
(c4 ed 01 02) 408 4  (79 56 0c 18) 388 4  796 8
(30 7c 01 02) 372 4  (80 22 b9 b1) 424 4  796 8
(5a 88 01 02) 380 4  (70 c0 f3 25) 416 4  796 8
(23 8d 01 02) 376 4  (b0 28 ad 99) 420 4  796 8
(2e 7a 01 02) 416 4  (89 9b 20 40) 380 4  796 8
(4b d7 01 02) 396 4  (96 6d 02 04) 400 4  796 8
(42 bc 01 02) 376 4  (21 5e e1 01) 420 4  796 8
(41 e8 01 02) 416 4  (20 27 38 70) 380 4  796 8
(2e b2 01 02) 412 4  (5c a7 02 04) 384 4  796 8
(35 48 01 02) 388 4  (4c e0 bd b9) 408 4  796 8
(0d b1 01 02) 384 4  (9f 0c 90 e3) 412 4  796 8
(8a fb 01 02) 396 4  (20 79 bb b5) 400 4  796 8
(12 ae 01 02) 368 4  (f7 64 90 e3) 428 4  796 8
(16 87 01 02) 400 4  (a9 40 22 44) 396 4  796 8
(6b ef 01 02) 400 4  (b7 10 ea 17) 396 4  796 8
(05 74 01 02) 380 4  (12 4b bb b5) 416 4  796 8
(b3 cd 01 02) 392 4  (40 21 c4 4b) 404 4  796 8
(66 98 01 02) 384 4  (33 4c e1 01) 412 4  796 8
(6e 90 01 02) 384 4  (37 48 e1 01) 412 4  796 8
(66 fa 01 02) 428 4  (cc 37 02 04) 368 4  796 8
(47 c0 01 02) 380 4  (87 92 18 30) 416 4  796 8
(66 b4 01 02) 388 4  (50 e0 f3 25) 408 4  796 8
(28 94 01 02) 368 4  (22 b1 90 e3) 428 4  796 8
(60 dc 01 02) 376 4  (78 eb 90 e3) 420 4  796 8
(15 ab 01 02) 392 4  (b1 ad 24 48) 404 4  796 8
(17 42 01 02) 380 4  (05 40 f5 29) 416 4  796 8
(31 5f 01 02) 408 4  (10 68 b3 a5) 388 4  796 8
(6c eb 01 02) 380 4  (e9 fc 18 30) 416 4  796 8
(23 37 01 02) 384 4  (cc 25 48 90) 416 4  800 8
(1c c4 01 02) 392 4  (e6 d5 28 50) 408 4  800 8
(a4 e5 01 02) 400 4  (a9 73 60 c0) 400 4  800 8
(33 99 01 02) 404 4  (9d 55 40 80) 396 4  800 8
(8d 9b 01 02) 400 4  (09 2f 30 60) 400 4  800 8
(3a f7 01 02) 400 4  (be 42 50 a0) 400 4  800 8
(30 35 01 02) 372 4  (bd 2c fb 35) 428 4  800 8
(38 51 01 02) 408 4  (3e 08 11 22) 392 4  800 8
(62 c8 01 02) 396 4  (3a f2 40 80) 404 4  800 8
(7b a3 01 02) 384 4  (e5 d6 28 50) 416 4  800 8
(0e dd 01 02) 400 4  (10 4c 82 c7) 400 4  800 8
(90 9a 01 02) 376 4  (fc 10 71 e2) 424 4  800 8
(97 e1 01 02) 388 4  (df 05 0a 14) 412 4  800 8
(34 57 01 02) 388 4  (08 48 a6 8f) 412 4  800 8
(2c ad 01 02) 352 4  (84 36 98 f3) 448 4  800 8
(38 79 01 02) 408 4  (14 ce 60 c0) 392 4  800 8
(43 e9 01 02) 412 4  (ad 65 40 80) 388 4  800 8
(57 61 01 02) 396 4  (7b bd 44 88) 404 4  800 8
(2c 3a 01 02) 384 4  (4c 6a 30 60) 416 4  800 8
(96 a0 01 02) 364 4  (0e c8 44 88) 436 4  800 8
(3a 7b 01 02) 376 4  (d4 0e 60 c0) 424 4  800 8
(88 a5 01 02) 388 4  (84 4b 12 24) 412 4  800 8
(15 58 01 02) 368 4  (21 40 ae 9f) 432 4  800 8
(4a f6 01 02) 384 4  (b9 2a 90 e3) 420 4  804 8
(7b cf 01 02) 388 4  (60 2b f1 21) 416 4  804 8
(14 65 01 02) 388 4  (48 11 bb b5) 416 4  804 8
(11 f2 01 02) 396 4  (14 16 6b d6) 408 4  804 8
(a6 bb 01 02) 376 4  (80 1a c6 4f) 428 4  804 8
(66 c6 01 02) 392 4  (04 90 c2 47) 412 4  804 8
(3e 6a 01 02) 440 4  (cc de 20 40) 364 4  804 8
(37 ab 01 02) 404 4  (6e 95 02 04) 400 4  804 8
(07 3a 01 02) 396 4  (e9 02 23 46) 408 4  804 8
(09 b5 01 02) 376 4  (9a 09 90 e3) 428 4  804 8
(5f c3 01 02) 420 4  (be 45 02 04) 384 4  804 8
(5d e3 01 02) 400 4  (46 5a 24 48) 404 4  804 8
(9b e6 01 02) 388 4  (a6 0a bd b9) 416 4  804 8
(2a 94 01 02) 400 4  (a1 bd 24 48) 404 4  804 8
(0f dd 01 02) 420 4  (08 b8 f3 25) 384 4  804 8
(1a bc 01 02) 364 4  (e9 4c eb 15) 440 4  804 8
(26 54 01 02) 376 4  (b5 40 6c d8) 428 4  804 8
(33 e1 01 02) 380 4  (28 98 f3 25) 424 4  804 8
(2d c6 01 02) 392 4  (13 04 19 32) 412 4  804 8
(73 cd 01 02) 384 4  (77 6b 24 48) 420 4  804 8
(2d aa 01 02) 428 4  (3e 2b 18 30) 376 4  804 8
(09 74 01 02) 388 4  (1c b0 bd b9) 416 4  804 8
(4a d6 01 02) 396 4  (94 6f 02 04) 408 4  804 8
(7c fb 01 02) 388 4  (aa bf 18 30) 416 4  804 8
(5c 6b 01 02) 384 4  (ac 12 f7 2d) 424 4  808 8
(ab b2 01 02) 420 4  (2e 08 5a b4) 388 4  808 8
(95 97 01 02) 404 4  (95 97 01 02) 404 4  808 8
(0f 22 01 02) 396 4  (ee 21 12 24) 412 4  808 8
(a8 bd 01 02) 364 4  (26 52 dc 7b) 444 4  808 8
(09 1f 01 02) 400 4  (73 55 30 60) 408 4  808 8
(45 ef 01 02) 428 4  (ee 26 40 80) 380 4  808 8
(13 79 01 02) 404 4  (82 08 e7 0d) 404 4  808 8
(5b f1 01 02) 380 4  (62 aa 40 80) 428 4  808 8
(48 85 01 02) 384 4  (22 de 50 a0) 424 4  808 8
(f4 f6 01 02) 404 4  (f4 f6 01 02) 404 4  808 8
(28 a9 01 02) 360 4  (a1 13 98 f3) 448 4  808 8
(b4 f5 01 02) 408 4  (66 bc 60 c0) 400 4  808 8
(cb e6 01 02) 388 4  (b8 77 12 24) 420 4  808 8
(c1 ec 01 02) 412 4  (0c c3 12 24) 396 4  808 8
(25 31 01 02) 408 4  (bf 56 48 90) 400 4  808 8
(a1 b7 01 02) 392 4  (45 63 30 60) 416 4  808 8
(66 ad 01 02) 372 4  (c0 90 87 cd) 436 4  808 8
(74 e2 01 02) 408 4  (05 21 5b b6) 400 4  808 8
(1c f4 01 02) 412 4  (14 7b c0 43) 396 4  808 8
(33 fe 01 02) 408 4  (2b d7 50 a0) 400 4  808 8
(5d c0 01 02) 384 4  (d7 80 bf bd) 424 4  808 8
(1e c6 01 02) 400 4  (b6 85 28 50) 408 4  808 8
(28 2d 01 02) 364 4  (02 93 fb 35) 444 4  808 8
(09 2a 01 02) 380 4  (25 13 7b f6) 428 4  808 8
(0e d1 01 02) 416 4  (42 02 cc 5b) 392 4  808 8
(0c 72 01 02) 368 4  (79 18 c4 4b) 444 4  812 8
(50 ea 01 02) 388 4  (95 b6 09 12) 424 4  812 8
(ca e3 01 02) 408 4  (31 1e 0c 18) 404 4  812 8
(1c d5 01 02) 404 4  (18 bf 80 c3) 408 4  812 8
(54 d3 01 02) 412 4  (ec f9 18 30) 400 4  812 8
(46 f8 01 02) 408 4  (cc d0 24 48) 404 4  812 8
(53 cf 01 02) 420 4  (a6 5d 02 04) 392 4  812 8
(4c f2 01 02) 392 4  (67 7b 24 48) 420 4  812 8
(61 e4 01 02) 404 4  (18 48 ed 19) 408 4  812 8
(4f 66 01 02) 408 4  (c2 ed 0c 18) 404 4  812 8
(5b f5 01 02) 392 4  (9c 04 ad 99) 420 4  812 8
(4b 62 01 02) 400 4  (f2 dd 0c 18) 412 4  812 8
(24 5a 01 02) 360 4  (ac cd c4 4b) 452 4  812 8
(15 a9 01 02) 384 4  (81 12 90 e3) 428 4  812 8
(7e e2 01 02) 420 4  (fc 07 02 04) 392 4  812 8
(28 b9 01 02) 352 4  (19 f0 22 44) 460 4  812 8
(22 eb 01 02) 364 4  (ae 09 80 c3) 448 4  812 8
(58 91 01 02) 404 4  (87 20 80 c3) 408 4  812 8
(a4 f1 01 02) 396 4  (55 10 f5 29) 416 4  812 8
(38 c6 01 02) 384 4  (1c 63 e1 01) 428 4  812 8
(2d 91 01 02) 424 4  (b7 24 90 e3) 388 4  812 8
(8e eb 01 02) 400 4  (6a 10 d8 73) 412 4  812 8
(38 f1 01 02) 396 4  (30 97 80 c3) 416 4  812 8
(48 81 01 02) 396 4  (50 f7 80 c3) 416 4  812 8
(e2 f4 01 02) 424 4  (48 6e 30 60) 392 4  816 8
(25 33 01 02) 392 4  (3f 19 30 60) 424 4  816 8
(24 65 01 02) 392 4  (1e c4 60 c0) 424 4  816 8
(1f fd 01 02) 440 4  (7c 72 04 08) 376 4  816 8
(9e b3 01 02) 412 4  (0b c4 12 24) 404 4  816 8
(60 65 01 02) 388 4  (b9 28 fb 35) 428 4  816 8
(9f fb 01 02) 388 4  (4e 10 83 c5) 428 4  816 8
(71 f0 01 02) 408 4  (f2 40 98 f3) 408 4  816 8
(2d 37 01 02) 400 4  (20 58 d9 71) 416 4  816 8
(27 2d 01 02) 400 4  (ac 40 71 e2) 416 4  816 8
(5b 83 01 02) 408 4  (ac 9f 28 50) 408 4  816 8
(a5 b1 01 02) 408 4  (ef 06 48 90) 408 4  816 8
(51 7c 01 02) 436 4  (fb 34 12 24) 380 4  816 8
